turkish/1D_attentionworthy query: Aşı olmayı tercih etmeyen işçilerin dün itibariyle işyerlerine alınmaması nedeniyle, maalesef ihtar, fesih ve arabuluculuk ile dava süreçleri başlamış oldu. İşverenlerin bir yandan işyerine almadıkları gibi diğer yandan iş sözleşmelerini de feshetmediklerini görmekteyiz.	yes_blame-authorities
turkish/1D_attentionworthy query: Hem aşıyı dayatıyorsun, hem de onam formunda olabilecek komplikasyonlardan biz değil sen sorumlusun diye imza attırıyorsun. Ben böyle bir şeye imza atmam diyorsun. O zaman aşı yapmam diyorlar. Ee dayatmayın o zaman... Bunu saç bulanlara bilim karşıtı diyorlar. Ne günler yahu	yes_discusses_action_taken
turkish/1D_attentionworthy query: Yarın sabah Bayram namazımızı ülkemizin tüm camilerinde kardeşlerimizle birlikte eda edeceğiz İnşallah. Namazımızı, ikametimize en yakın olan camimizde kılalım, maske ve mesafe kurallarına riayet edelim. Rabbim hastalarımıza şifa versin, salgın hastalıktan tüm insanlığı korusun. [LINK]	no_not_interesting
turkish/1D_attentionworthy query: Bizlerin guvenligi ispatlanmis bir asi icin bir adim atip asi olma sansimiz olabilecek…. Lakin sizlerin guvenli olmadigi ispatlanan bir asidan bir adim geri atma sansiniz olamayacak… Bu MINIK farki gormek lazim.	no_not_interesting
turkish/1D_attentionworthy query: Aşı olanlar daha kolay atlatır iddiası yalan. Aşı varyanta sebeb oluyor, gelen gideni aratıyor. Daha güçlü mikrop daha hafif hastalık demek değil. Eski tip için belki ama sonuçta gelen gideni aratır bu konuda	no_not_interesting
turkish/1D_attentionworthy query: Sabah akşam 7 gün 24 saat aşı propagandası yapan ana akım medya şikayetçi: "Korona aşılarının faydasız ve zararlı olduğunu fark eden kesim çok iyi organize olmuş." diyorlar. (Onlar "aşı karşıtı" dese de tam tanımlama benim yazdığım gibidir.) Siz henüz organizasyon görmediniz..	no_not_interesting
turkish/1D_attentionworthy query: Kimliğinde adı “Türk” dini “İslam” ama 300 yıldır bu milletin ve devletin başına bela olmuş ,rahmetli Atilla İlhan’ın ifadesiyle” %10 hain kontenjanı”var. Atatürk’ün ölümünden sonra adım adım Türk devletinin altını oyuyorlar.Kovid-19 ve yangınlar ve yeni ŞOKlar asimetrik savaştır	no_not_interesting
turkish/1D_attentionworthy query: Covid yoğun bakım ünitesinde hasta takip eden hekim arkadaşım şöyle diyor ;  - 20 tane hasta var; ✅ 18’i aşısız  ✅ 2’si tek doz biontech ile aşılı  #aşıhayatkurtarır	no_not_interesting
turkish/1D_attentionworthy query: Sevgili öğrenci arkadaşlar, Pandemi tedbirleri kapsamında inşallah bir olumsuzluk olmazsa 27 Eylül tarihinde yüzyüze eğitime başlıyoruz. Sizleri sınıflarımızda görmekten mutlu olacağız. Hepinize sağlıklı günler dilerim.	no_not_interesting
turkish/1D_attentionworthy query: Sahte aşı kartı çetesi! Doktorlar isyanda: Baskı var... Bana da teklif ettiler. Buyurun bakalım.	no_not_interesting
turkish/1D_attentionworthy query: DÜNYA YORULDU. Sadece siz değil. Hayata sarılmaktan vazgeçmeyin. BİR GÜN, MUTLAKA salgının son günü olacak. İnsanlığın yaşadığı tüm salgınlar gibi bu salgın da son bulacak. Sosyal hayatınızı kontrollü yaşayın. COVID-19’la mücadele, hayat mücadelemizin vazgeçilmez parçası olsun.	no_not_interesting
turkish/1D_attentionworthy query: Korona, kuraklık ve seller... Allah'ım! Rahmet ve yardımını üzerimizden eksik etme! Hastalarımıza şifa, topraklarımıza bereket, şehirlerimize selamet ver Allah'ım!	no_not_interesting
turkish/1D_attentionworthy query: Salgın Sırasında Aşılama Yapılmaz. Eğer Salgın sırasında Aşılama yaparsanız Virüsün değişimini hızlandırırsınız. Virüsün etkisi hafifleyecekken, Aşılama yaparak Virüsü daha Kuvvatli hale getirirsiniz. Bu çok önemli bir Tıbbi Hata. Bu kabul edilemez. -- Luc Montagnier	no_not_interesting
turkish/1D_attentionworthy query: Pandemi yüzünden üşengeçlik seviyemiz bu dereceye geldi ☺️ [LINK]	no_not_interesting
turkish/1D_attentionworthy query: Bir önceki haftaya göre Türkiye’de COVID vaka sayıları %71, ölümlerse %50 arttı. Bunlar resmi sayılar, gerçeğin daha yüksek olduğunu düşünebiliriz. Dünya ortalaması iki veri için de %11. Ülkedeki yavaşlamış aşılama ve pandemi yokmuş gibi davranmanın faturası ağırlaşıyor.	no_not_interesting
turkish/1D_attentionworthy query: Gelen bir “dm”. “Size bir aile dramından bahsetmek istiyorum. Mardin Cezaevinde 5 yıldır tutuklu bulunan Fatma-Selim Çevik çifti korona olmuş. Ayrı teyzelerde kalan 2 çocuğu var. Fatma Hanım karantina hücresinde, Selim Bey hastanede ve hiçbir haber alınamıyor. Duyurur musunuz”	no_not_interesting
turkish/1D_attentionworthy query: Sayın @drfahrettinkoca sektörümüz en az haftada 5 gün, günde 12 saat çalışıyo, işin doğası gereği sosyal mesafeyi korumak çok güç olabiliyo, daha önce @oyuncusendika 2 kez aşı için başvurmasına rağmen hiç bir cevap alınamadı, set emekçilerinin sağlığı için lütfen bir adım atılsın	yes_calls_for_action
turkish/1D_attentionworthy query: Aşıların etkinliğine inanmayan 4 çocuk annesi kadın ve eşi iki hafta içerisinde kovid’ten hayatını kaybetti. Vefat eden annenin entübe edilmeden önceki son dileği:“lütfen çocuklarımı aşılayın”. Aslı astarı olmayan safsatalar yüzünden annesiz babasız kalan dört çocuk. Söz bitti..	no_not_interesting
turkish/1D_attentionworthy query: Maalesef ben ve 5 yaşındaki kızım Corona olduk. 2 doz Biontech aşısı olmasaydım inanın hastalığı çok ağır geçirebilirdim. Ama o aşı sayesinde coronayı ayakta atlattım. Kızımla testimizin sonuçları negatif çıktı. Arayan soran tüm dostlara teşekkür ederim. Aşılanmak önemli. [LINK]	no_not_interesting
turkish/1D_attentionworthy query: Afganlı Genç Türkiye Afganistan’da Havalimanı koruyacağına Sınırlarını korusun Girmiyelim 🤔 Bir SMS 10 /Cübbeli  #TalibanKardeşimDeğildir #HükümetinGöreviNedir #TURKOVAC  [LINK]	no_not_interesting
turkish/1D_attentionworthy query: Cumhurbaşkanı Erdoğan; İngiltere'de kovid aşısı 1.219 TL  Gerçek: İngiltere'de kovid aşısı 0 TL	no_not_interesting
turkish/1D_attentionworthy query: İlk defa sağlığımız için çoğu siyasiler, bakanlar ve doktorlar seferber olmuş durumda ama ortalıkta bir hastalık yok. Nasıl bir ölümcül salgın var ki çarşılar, eğlence yerleri, tatil yerleri tıklım tıklım maskesiz ve mesafesiz insan dolu🤔 #AşıVePcrDurdurulsun	yes_other
turkish/1D_attentionworthy query: Salgın yönetimi açısından aşıların etki süresi ve etkinliği son derece önemli. Ön değerlendirmemiz risk grubu ve ileri yaşlar için 3. doz aşının gerekli olduğunu gösteriyor. [LINK]	no_not_interesting
turkish/1D_attentionworthy query: Güçlü sağlık sistemimiz, sağlık çalışanlarımızın gayreti ve Milletimizin hassasiyetiyle birlikte yakın zamanda devreye alacağımız yerli aşımız TURKOVAC ile inşallah KOVİD-19’la mücadelemizi çok daha güçlü bir şekilde sürdürecek, Türkiye’yi daha sağlıklı yarınlara taşıyacağız.	no_not_interesting
turkish/1D_attentionworthy query: “Aramızdaki tek Turuncu da Sarı oldu!” Doğu Anadolu, ilk doz aşı oranını %65’in üzerine çıkaran MUŞ’U kutluyor. Ve Türkiye’nin dört bir yanı!	no_not_interesting
